time_s,solver_dt_s,ggg_Tavg_K,cold_stage_Tavg_K,sample_Tavg_K,support_1_heat_leak_W,support_2_heat_leak_W,switch_heat_flow_W,newton_iterations,trajectory_validation_state
832.0,2.0,2.449342071940924,2.4492692766077977,2.449269312083857,1.7955063820739202e-06,1.8102092272441856e-06,9.861010284307433e-05,2,NOT_PERFORMED
834.0,2.0,2.45300842344833,2.4529360132133267,2.452936048120806,1.7917531660984207e-06,1.8063727340963267e-06,9.837698490250372e-05,2,NOT_PERFORMED
836.0,2.0,2.4566738763867515,2.4566018483951426,2.456601882735322,1.7879953403559007e-06,1.802531737261186e-06,9.814392354269838e-05,2,NOT_PERFORMED
838.0,2.0,2.4603384263831956,2.4602667778065124,2.4602668115806763,1.784232850293339e-06,1.7986861949275804e-06,9.791091904668725e-05,2,NOT_PERFORMED
840.0,2.0,2.4640020690332354,2.4639307970689033,2.4639308302783247,1.7804656676606097e-06,1.7948360310934585e-06,9.767797169911702e-05,2,NOT_PERFORMED
842.0,2.0,2.4676647999032997,2.467593901774809,2.467593934420748,1.7766937700038435e-06,1.7909812235078158e-06,9.744508178646847e-05,2,NOT_PERFORMED
844.0,2.0,2.4713266145268054,2.47125608748265,2.4712561195663656,1.7729170940637265e-06,1.7871217221984632e-06,9.721224959815558e-05,2,NOT_PERFORMED
846.0,2.0,2.4749875084096615,2.4749173497241874,2.47491738124694,1.7691356539988392e-06,1.7832574965844901e-06,9.697947542375438e-05,2,NOT_PERFORMED
848.0,2.0,2.4786474770254916,2.4785776839976594,2.478577714960685,1.7653494087330208e-06,1.7793885243600997e-06,9.67467595567247e-05,2,NOT_PERFORMED
850.0,2.0,2.482306515819537,2.482237085773427,2.482237116177965,1.7615583739577756e-06,1.7755147958083095e-06,9.651410229015111e-05,2,NOT_PERFORMED
852.0,2.0,2.4859646202098182,2.4858955504946225,2.485895580341905,1.75776255845263e-06,1.7716363507652083e-06,9.628150392087157e-05,2,NOT_PERFORMED
854.0,2.0,2.4896217855783025,2.4895530735662703,2.489553102857526,1.753961958837777e-06,1.7677531698507793e-06,9.604896474587572e-05,2,NOT_PERFORMED
856.0,2.0,2.4932780072834695,2.4932096503721857,2.493209679108632,1.7501565859924587e-06,1.7638652788873337e-06,9.581648506595374e-05,2,NOT_PERFORMED
858.0,2.0,2.4969332806719695,2.496865276286352,2.4968653044692215,1.746346477305161e-06,1.759972708728577e-06,9.558406518044267e-05,2,NOT_PERFORMED
860.0,2.0,2.5005876009967385,2.500519954733298,2.5005199823635795,1.7425315355853599e-06,1.7560753626443312e-06,9.535170680283168e-05,2,NOT_PERFORMED
862.0,2.0,2.504240963255876,2.5041737151767327,2.5041737422546277,1.7387114341671687e-06,1.7521728921631697e-06,9.51194150316735e-05,2,NOT_PERFORMED
864.0,2.0,2.5078933633007328,2.5078265109481364,2.507826537476074,1.7348867952120693e-06,1.7482659404904015e-06,9.488718375223492e-05,2,NOT_PERFORMED
866.0,2.0,2.5115447963782676,2.5114783363969506,2.5114783623761787,1.7310574637888693e-06,1.744354338662132e-06,9.465501333794984e-05,2,NOT_PERFORMED
868.0,2.0,2.5151952576887506,2.515129186743258,2.515129212174981,1.7272233967553225e-06,1.7404380484961454e-06,9.442290410091791e-05,2,NOT_PERFORMED
870.0,2.0,2.518844742401127,2.518779057191828,2.5187790820772573,1.7233845750961602e-06,1.7365170522470624e-06,9.419085635410048e-05,2,NOT_PERFORMED
872.0,2.0,2.5224932456543487,2.5224279429174548,2.5224279672577867,1.7195409978725278e-06,1.7325913378360577e-06,9.39588704128683e-05,2,NOT_PERFORMED
874.0,2.0,2.5261407625570116,2.52607583906404,2.5260758628604694,1.7156926590187917e-06,1.728660896011297e-06,9.372694659449359e-05,2,NOT_PERFORMED
876.0,2.0,2.5297872881876047,2.5297227407449614,2.5297227639986772,1.7118395539303408e-06,1.7247257246678473e-06,9.349508521737755e-05,2,NOT_PERFORMED
878.0,2.0,2.5334328175942584,2.5333686430427313,2.533368665754915,1.7079816786986766e-06,1.7207858206173457e-06,9.326328660255358e-05,2,NOT_PERFORMED
880.0,2.0,2.5370773457950677,2.537013541009474,2.5370135631813158,1.704119039663863e-06,1.7168411804006223e-06,9.303155107287372e-05,2,NOT_PERFORMED
882.0,2.0,2.5407208677774604,2.5406574296660733,2.5406574512987543,1.7002516375725424e-06,1.712891799252571e-06,9.279987895261266e-05,2,NOT_PERFORMED
884.0,2.0,2.544363378497343,2.544300304001318,2.5443003250960206,1.6963794644546433e-06,1.7089376687478392e-06,9.25682705678599e-05,2,NOT_PERFORMED
886.0,2.0,2.5480048728791314,2.5479421589721047,2.547942179529986,1.6925025107172776e-06,1.704978788187598e-06,9.233672624753399e-05,2,NOT_PERFORMED
888.0,2.0,2.551645345816674,2.5515829895045234,2.551583009526752,1.688620779189596e-06,1.7010151653607117e-06,9.210524632133219e-05,2,NOT_PERFORMED
890.0,2.0,2.555284792172947,2.5552227904933122,2.5552228099810548,1.684734280606016e-06,1.6970467979527018e-06,9.187383112184799e-05,2,NOT_PERFORMED
892.0,2.0,2.5589232067797867,2.558861556801643,2.558861575756067,1.6808430192120246e-06,1.6930736901610961e-06,9.164248098226347e-05,2,NOT_PERFORMED
894.0,2.0,2.5625605844384673,2.5624992832618667,2.5624993016841344,1.6769470157907749e-06,1.6890958443825739e-06,9.141119623904462e-05,2,NOT_PERFORMED
896.0,2.0,2.5661969199190393,2.566135964674572,2.566135982565828,1.673046286136106e-06,1.685113259138908e-06,9.117997723020269e-05,2,NOT_PERFORMED
898.0,2.0,2.5698322079597102,2.5697715958080476,2.5697716131694457,1.669140843217758e-06,1.6811259299894433e-06,9.094882429557883e-05,2,NOT_PERFORMED
900.0,2.0,2.573466443265669,2.5734061713969623,2.573406188229664,1.6652306809633033e-06,1.6771338547152005e-06,9.071773777602917e-05,2,NOT_PERFORMED
902.0,2.0,2.5770996205093137,2.577039686142916,2.5770397024480562,1.661315800885784e-06,1.6731370321584799e-06,9.048671801651562e-05,2,NOT_PERFORMED
904.0,2.0,2.580731734328892,2.5806721347127173,2.580672150491451,1.6573961851655973e-06,1.6691354607693818e-06,9.02557653622435e-05,2,NOT_PERFORMED
906.0,2.0,2.5843627793305415,2.5843035117411453,2.58430352699461,1.6534718421599527e-06,1.6651291547723802e-06,9.002488016165926e-05,2,NOT_PERFORMED
908.0,2.0,2.587992750088632,2.5879338118308977,2.5879338265602216,1.6495427914944205e-06,1.6611181255492389e-06,8.979406276439722e-05,2,NOT_PERFORMED
910.0,2.0,2.591621641144234,2.5915630295507643,2.591563043757094,1.6456090404105964e-06,1.6571023749996354e-06,8.956331352260505e-05,2,NOT_PERFORMED
912.0,2.0,2.5952494470047958,2.5951911594355592,2.5951911731200243,1.641670605170936e-06,1.653081894890362e-06,8.933263278977e-05,2,NOT_PERFORMED
914.0,2.0,2.598876162143888,2.598818195985838,2.5988182091495693,1.6377275019394537e-06,1.6490566762773436e-06,8.910202092248808e-05,2,NOT_PERFORMED
916.0,2.0,2.602500858455892,2.602443214327836,2.6024432269997386,1.6337898163749078e-06,1.645037368139456e-06,8.887153826672536e-05,2,NOT_PERFORMED
918.0,2.0,2.6061231138725445,2.6060657900398474,2.6060658022342196,1.6298573537026099e-06,1.641023754471566e-06,8.86412108960554e-05,2,NOT_PERFORMED
920.0,2.0,2.609742920373494,2.609685914300956,2.6096859260196585,1.6259266536399253e-06,1.6370122176342751e-06,8.841103878310297e-05,2,NOT_PERFORMED
922.0,2.0,2.6133602697544362,2.613303578910691,2.6133035901554678,1.6219965121583498e-06,1.6330015004155806e-06,8.818102245382399e-05,2,NOT_PERFORMED
924.0,2.0,2.6169751536992654,2.6169187755663725,2.616918786338909,1.6180662609100965e-06,1.6289908989121478e-06,8.795116244274061e-05,2,NOT_PERFORMED
926.0,2.0,2.6205875638078755,2.6205314958858597,2.620531506187809,1.6141354942942128e-06,1.6249799368681965e-06,8.772145928825604e-05,2,NOT_PERFORMED
928.0,2.0,2.6241974916120037,2.624141731421352,2.6241417412543577,1.6102039345329128e-06,1.6209682930129512e-06,8.749191353387227e-05,2,NOT_PERFORMED
930.0,2.0,2.6278049285824268,2.627749473665075,2.6277494830307333,1.606271336711651e-06,1.6169557428253433e-06,8.726252572736123e-05,2,NOT_PERFORMED
932.0,2.0,2.6314098661347027,2.6313547140546882,2.6313547229546117,1.6023375300213197e-06,1.612942091657676e-06,8.703329641849934e-05,2,NOT_PERFORMED
934.0,2.0,2.6350122956335293,2.634957443977522,2.634957452413266,1.5984023787899859e-06,1.6089271894637664e-06,8.680422616164127e-05,2,NOT_PERFORMED
936.0,2.0,2.638612208396219,2.6385576547737517,2.6385576627468974,1.5944657709831042e-06,1.6049109271060428e-06,8.657531551336891e-05,2,NOT_PERFORMED
938.0,2.0,2.6422095956931955,2.6421553377364964,2.6421553452486024,1.5905276023809806e-06,1.600893198421671e-06,8.634656503380368e-05,2,NOT_PERFORMED
940.0,2.0,2.6458044487498165,2.645750484113836,2.6457504911664524,1.5865877971267672e-06,1.5968739045323082e-06,8.6117975285093e-05,2,NOT_PERFORMED
942.0,2.0,2.6493967587498886,2.649343085112589,2.649343091707252,1.5826463147433165e-06,1.592852973948337e-06,8.588954683270194e-05,2,NOT_PERFORMED
944.0,2.0,2.652986516835958,2.6529331318980907,2.6529331380363317,1.578703102179277e-06,1.5888303560769743e-06,8.566128024383768e-05,2,NOT_PERFORMED
946.0,2.0,2.656573714108593,2.6565206155933,2.656520621276642,1.574758082965723e-06,1.5848060150804918e-06,8.543317608942365e-05,2,NOT_PERFORMED
948.0,2.0,2.660158341625197,2.66010552727751,2.6601055325074823,1.5708111983807587e-06,1.5807798783912822e-06,8.520523494186531e-05,2,NOT_PERFORMED
950.0,2.0,2.6637403904032277,2.6636878579903946,2.6636878627684983,1.5668624227453075e-06,1.5767518995908036e-06,8.49774573772757e-05,2,NOT_PERFORMED
952.0,2.0,2.6673198514237195,2.667267598735439,2.6672676030631854,1.5629117600567544e-06,1.5727220638890277e-06,8.474984397333084e-05,2,NOT_PERFORMED
954.0,2.0,2.670896715629267,2.670844740477126,2.6708447443560197,1.5589592067087856e-06,1.5686903315825195e-06,8.452239530975662e-05,2,NOT_PERFORMED
956.0,2.0,2.6744709739252617,2.674419274142668,2.6744192775742066,1.5550047738424702e-06,1.5646566723121145e-06,8.429511196985185e-05,2,NOT_PERFORMED
958.0,2.0,2.6780426171794023,2.6779911906212357,2.677991193606912,1.5510484352134933e-06,1.5606210872144618e-06,8.40679945376163e-05,2,NOT_PERFORMED
960.0,2.0,2.68161163621841,2.681560480760247,2.6815604833015536,1.5470901324406028e-06,1.5565835569114681e-06,8.384104360072944e-05,2,NOT_PERFORMED
962.0,2.0,2.6851780218284103,2.6851271353663435,2.685127137464757,1.5431298247741482e-06,1.5525440533178718e-06,8.361425974975459e-05,2,NOT_PERFORMED
964.0,2.0,2.6887417647577614,2.6886911452085775,2.688691146865589,1.5391675188547428e-06,1.548502550171796e-06,8.338764357653911e-05,2,NOT_PERFORMED
966.0,2.0,2.69230285571803,2.6922525010191487,2.692252502236235,1.5352032127844736e-06,1.5444590492364194e-06,8.316119567578043e-05,2,NOT_PERFORMED
968.0,2.0,2.6958612853842454,2.695811193493508,2.6958111942721454,1.5312369067671295e-06,1.5404135558272194e-06,8.293491664396492e-05,2,NOT_PERFORMED
970.0,2.0,2.6994170443938876,2.6993672132891624,2.6993672136308215,1.527268601734561e-06,1.536366059446625e-06,8.270880708125162e-05,2,NOT_PERFORMED
972.0,2.0,2.7029701233454695,2.7029205510241923,2.7029205509303327,1.5232982932931995e-06,1.532316533618873e-06,8.248286758821633e-05,2,NOT_PERFORMED
974.0,2.0,2.7065205127977414,2.70647119727656,2.7064711967486543,1.5193259693049186e-06,1.528264948855176e-06,8.225709877048213e-05,2,NOT_PERFORMED
976.0,2.0,2.710068203271704,2.7100191425865607,2.7100191416260637,1.515351641092127e-06,1.5242112866571013e-06,8.203150123288805e-05,2,NOT_PERFORMED
978.0,2.0,2.71361318524958,2.713564377455359,2.7135643760637262,1.5113753134741461e-06,1.5201555220434349e-06,8.180607558561937e-05,2,NOT_PERFORMED
980.0,2.0,2.717155449175607,2.717106892345995,2.7171068905246853,1.5073969874389775e-06,1.5160976475242958e-06,8.158082243987979e-05,2,NOT_PERFORMED
982.0,2.0,2.720694985455978,2.7206466776832783,2.7206466754337386,1.5034166632005e-06,1.5120376587176232e-06,8.135574240900818e-05,2,NOT_PERFORMED
984.0,2.0,2.724231784458711,2.7241837238535984,2.724183721177277,1.499434344404838e-06,1.5079755471429528e-06,8.113083610922846e-05,2,NOT_PERFORMED
986.0,2.0,2.7277658365127366,2.727718021203894,2.7277180181022436,1.4954500407237716e-06,1.5039112845008849e-06,8.090610415955815e-05,2,NOT_PERFORMED
988.0,2.0,2.7312971319074264,2.73124956004128,2.7312495565157384,1.4914637521462689e-06,1.4998448476022637e-06,8.068154718064301e-05,2,NOT_PERFORMED
990.0,2.0,2.734825660892627,2.734778330633175,2.7347783266851766,1.4874754595761228e-06,1.4957762354080624e-06,8.04571657960067e-05,2,NOT_PERFORMED
992.0,2.0,2.7383514136817713,2.7383043232108077,2.738304318841798,1.4834852042821547e-06,1.4917054382963852e-06,8.023296063146316e-05,2,NOT_PERFORMED
994.0,2.0,2.7418743804495387,2.7418275279661493,2.7418275231775464,1.4794929940732715e-06,1.4876324442393574e-06,8.000893231576816e-05,2,NOT_PERFORMED
996.0,2.0,2.745394551333052,2.7453479350535375,2.7453479298467984,1.4754988429062888e-06,1.4835572562083075e-06,7.978508147873828e-05,2,NOT_PERFORMED
998.0,2.0,2.748911916431254,2.748865534588934,2.748865528965469,1.4715027512168806e-06,1.479479883487264e-06,7.956140875376718e-05,2,NOT_PERFORMED
1000.0,2.0,2.752426465804145,2.752380316648967,2.7523803106102216,1.4675047119019471e-06,1.4754003314385805e-06,7.933791477681387e-05,2,NOT_PERFORMED
1002.0,2.0,2.7559381894751267,2.755892271273887,2.7558922648212802,1.4635047398091513e-06,1.471318624485373e-06,7.911460018445143e-05,2,NOT_PERFORMED
1004.0,2.0,2.7594470774266924,2.7594013884622015,2.759401381597156,1.4595028331893887e-06,1.4672347342089924e-06,7.88914656179285e-05,2,NOT_PERFORMED
1006.0,2.0,2.7629531196051844,2.762907658176767,2.7629076509007042,1.4554990340635903e-06,1.4631486672014184e-06,7.866851171974542e-05,2,NOT_PERFORMED
1008.0,2.0,2.7664563059188123,2.766411070341853,2.7664110626561995,1.45149332704491e-06,1.459060458480267e-06,7.844573913443253e-05,2,NOT_PERFORMED
1010.0,2.0,2.76995662624212,2.7699116148485388,2.769911606754724,1.4474857295239864e-06,1.4549701846913302e-06,7.82231485090995e-05,2,NOT_PERFORMED
1012.0,2.0,2.7734540704111392,2.77340928154851,2.773409273047947,1.4434762245073564e-06,1.4508778783240144e-06,7.80007404940814e-05,2,NOT_PERFORMED
1014.0,2.0,2.7769486282214717,2.7769040602525714,2.77690405134668,1.439464844818649e-06,1.4467834929615885e-06,7.777851574020567e-05,2,NOT_PERFORMED
1016.0,2.0,2.78044028942844,2.7803959407311023,2.780395931421293,1.4354515797591358e-06,1.4426870305264614e-06,7.75564749032437e-05,2,NOT_PERFORMED
1018.0,2.0,2.7839290437499327,2.7838849127172858,2.7838849030049864,1.431436403166256e-06,1.4385885573080722e-06,7.733461863905192e-05,2,NOT_PERFORMED
1020.0,2.0,2.7874148808686003,2.7873709659092456,2.787370955795861,1.427419327533626e-06,1.4344881367402146e-06,7.711294760742599e-05,2,NOT_PERFORMED
1022.0,2.0,2.7908977904288843,2.790854089966278,2.7908540794532253,1.4234003755924405e-06,1.4303857748268407e-06,7.689146246992848e-05,2,NOT_PERFORMED
1024.0,2.0,2.7943777620362322,2.794334274508413,2.7943342635971136,1.4193795410120953e-06,1.4262814959374352e-06,7.667016389079424e-05,2,NOT_PERFORMED
1026.0,2.0,2.797854785253937,2.7978115091129556,2.79781149780481,1.4153567830760526e-06,1.4221753121829302e-06,7.644905253567424e-05,2,NOT_PERFORMED
1028.0,2.0,2.8013284148275344,2.8012853501049393,2.801285338415095,1.4113372492056116e-06,1.418072728220648e-06,7.622815742651262e-05,2,NOT_PERFORMED
1030.0,2.0,2.8047979388167095,2.8047550859568813,2.80475507390921,1.4073268045227477e-06,1.4139799503428724e-06,7.600752423349405e-05,2,NOT_PERFORMED
1032.0,2.0,2.8082633477732917,2.808220705309558,2.8082206929060507,1.4033208404109831e-06,1.4098921546470984e-06,7.57871524717731e-05,2,NOT_PERFORMED
1034.0,2.0,2.8117246320196894,2.8116821984677913,2.811682185710317,1.3993179717114668e-06,1.405807898691677e-06,7.556704275966711e-05,2,NOT_PERFORMED
1036.0,2.0,2.8151817817704097,2.815139555647199,2.815139542537538,1.3953174786131073e-06,1.4017264295473297e-06,7.534719572339698e-05,2,NOT_PERFORMED
1038.0,2.0,2.8186347871708013,2.818592766999543,2.8185927535394866,1.3913189486160435e-06,1.3976472911513812e-06,7.512761199192372e-05,2,NOT_PERFORMED
1040.0,2.0,2.822083638311272,2.8220418226235813,2.8220418088148627,1.3873220508847388e-06,1.3935701683292784e-06,7.490829219850858e-05,2,NOT_PERFORMED
1042.0,2.0,2.825528325240009,2.825486712577432,2.8254866984217752,1.383326604353348e-06,1.3894947932872906e-06,7.468923697939692e-05,2,NOT_PERFORMED
1044.0,2.0,2.8289688379720155,2.8289274268871285,2.8289274123862542,1.3793324646077272e-06,1.385421003427109e-06,7.447044697228973e-05,2,NOT_PERFORMED
1046.0,2.0,2.8324051664874816,2.8323639555435385,2.832363940699135,1.375339486393271e-06,1.381348609519128e-06,7.42519228173765e-05,2,NOT_PERFORMED
1048.0,2.0,2.8358373007447013,2.835796288517227,2.835796273330992,1.3713475927826245e-06,1.3772775563100287e-06,7.403366515562222e-05,2,NOT_PERFORMED
1050.0,2.0,2.8392652306746236,2.8392244157505395,2.8392244002241367,1.3673567144613553e-06,1.3732076916956585e-06,7.381567463132556e-05,2,NOT_PERFORMED
1052.0,2.0,2.8426889461826805,2.842648327160341,2.8426483112954517,1.3633667554611806e-06,1.3691389189528569e-06,7.359795188818642e-05,2,NOT_PERFORMED
1054.0,2.0,2.8461084371470595,2.8460680126359015,2.846067996434187,1.3593776124572038e-06,1.3650711217370796e-06,7.33804975733199e-05,2,NOT_PERFORMED
1056.0,2.0,2.849523693430752,2.849483462052775,2.8494834455158746,1.3553892731430886e-06,1.3610042768428482e-06,7.316331233419032e-05,2,NOT_PERFORMED
1058.0,2.0,2.8529347048842637,2.852894665274165,2.8528946484037427,1.3514018078314668e-06,1.356938315680558e-06,7.294639681845325e-05,2,NOT_PERFORMED
1060.0,2.0,2.8563414613305707,2.856301612133633,2.8563015949313315,1.347415099546821e-06,1.3528731248457445e-06,7.272975167683672e-05,2,NOT_PERFORMED
1062.0,2.0,2.8597439525667814,2.8597042924389173,2.8597042749063633,1.3434289826020806e-06,1.348808666874204e-06,7.251337756025894e-05,2,NOT_PERFORMED
1064.0,2.0,2.8631421683700675,2.8631026959784642,2.8631026781172757,1.3394434790360827e-06,1.3447448027626715e-06,7.229727512157673e-05,2,NOT_PERFORMED
1066.0,2.0,2.866536098510867,2.8664968125355768,2.8664967943473756,1.335458696756459e-06,1.340681508049399e-06,7.208144501415788e-05,2,NOT_PERFORMED
1068.0,2.0,2.869925732740111,2.8698866318722116,2.8698866133586085,1.331474453423513e-06,1.3366188536203414e-06,7.186588789212552e-05,2,NOT_PERFORMED
1070.0,2.0,2.873311060795028,2.8732721437371893,2.873272124899804,1.32749071864324e-06,1.332556843907702e-06,7.165060441158069e-05,2,NOT_PERFORMED
1072.0,2.0,2.8766920724102847,2.876653337878113,2.876653318718559,1.3235075915696113e-06,1.3284955197812818e-06,7.143559522687373e-05,2,NOT_PERFORMED
1074.0,2.0,2.8800687573003265,2.8800302040198926,2.880030184539768,1.3195250031658732e-06,1.3244348175599828e-06,7.12208609952327e-05,2,NOT_PERFORMED
1076.0,2.0,2.8834411051603572,2.883402731868179,2.8834027120690777,1.3155428731752805e-06,1.3203747006586393e-06,7.100640237434788e-05,2,NOT_PERFORMED
1078.0,2.0,2.886809105673023,2.886770911116748,2.8867708910002703,1.3115612250129811e-06,1.3163151260306878e-06,7.079222002267123e-05,2,NOT_PERFORMED
1080.0,2.0,2.8901727485095816,2.8901347314480232,2.8901347110157634,1.3075799336020218e-06,1.3122562182877806e-06,7.057831460031927e-05,2,NOT_PERFORMED
1082.0,2.0,2.8935320233128645,2.8934941825136664,2.893494161767202,1.3035989641511358e-06,1.3081977460438828e-06,7.036468676758205e-05,2,NOT_PERFORMED
1084.0,2.0,2.8968869197079403,2.8968492539488047,2.8968492328896986,1.2996183344673365e-06,1.30413958648418e-06,7.015133718698497e-05,2,NOT_PERFORMED
1086.0,2.0,2.900237427314724,2.9001999353848795,2.9001999140147143,1.2956380192669343e-06,1.3000818508767027e-06,6.993826652134172e-05,2,NOT_PERFORMED
1088.0,2.0,2.9035835357471256,2.9035462164470722,2.90354619476742,1.2916580383186503e-06,1.2960245867133531e-06,6.972547543347444e-05,2,NOT_PERFORMED
1090.0,2.0,2.9069252345662218,2.906888086701636,2.906888064714048,1.2876780986288332e-06,1.291967448127235e-06,6.951296458890064e-05,2,NOT_PERFORMED
1092.0,2.0,2.91026251333516,2.910225535723769,2.9102255134297925,1.283698366578745e-06,1.287910454912871e-06,6.930073465432097e-05,2,NOT_PERFORMED
1094.0,2.0,2.913595361597905,2.913558553066629,2.9135585304677996,1.2797186195633634e-06,1.2838536964095312e-06,6.908878629740406e-05,2,NOT_PERFORMED
1096.0,2.0,2.916923768888176,2.9168871282741224,2.9168871053719836,1.2757388857177266e-06,1.2797971394264092e-06,6.887712018526197e-05,2,NOT_PERFORMED
1098.0,2.0,2.9202477247479095,2.9202112509005587,2.9202112276966696,1.2717594394155304e-06,1.2757407725999719e-06,6.866573698630347e-05,2,NOT_PERFORMED
1100.0,2.0,2.9235672187028503,2.923530910480828,2.9235308869767276,1.2677802602051282e-06,1.2716845127299842e-06,6.845463736760251e-05,2,NOT_PERFORMED
1102.0,2.0,2.926882240273377,2.9268460965457215,2.9268460727429426,1.2638012336427356e-06,1.267628537775658e-06,6.824382199916416e-05,2,NOT_PERFORMED
1104.0,2.0,2.9301927789506657,2.930156798593669,2.9301567744937467,1.2598223887067127e-06,1.2635725136197488e-06,6.803329155043564e-05,2,NOT_PERFORMED
1106.0,2.0,2.9334988242360587,2.9334630061380587,2.9334629817425184,1.2558437902223018e-06,1.2595166628201592e-06,6.782304669199726e-05,2,NOT_PERFORMED
1108.0,2.0,2.9368003656185007,2.9367647086769493,2.936764683987322,1.2518654998596331e-06,1.2554608634165042e-06,6.761308809422943e-05,2,NOT_PERFORMED
1110.0,2.0,2.9400973925842457,2.9400618957067466,2.9400618707245605,1.2478874995242645e-06,1.2514052210963117e-06,6.740341642806158e-05,2,NOT_PERFORMED
1112.0,2.0,2.943389894580174,2.943354556679887,2.9433545314066514,1.2439093875511484e-06,1.247349683292356e-06,6.719403236642876e-05,2,NOT_PERFORMED
1114.0,2.0,2.9466778610685664,2.9466426810707707,2.9466426555080063,1.2399315931417272e-06,1.2432941623962014e-06,6.698493658233305e-05,2,NOT_PERFORMED
1116.0,2.0,2.9499612815287404,2.9499262583708963,2.94992623252013,1.235954169664415e-06,1.2392389711091327e-06,6.677612974632726e-05,2,NOT_PERFORMED
1118.0,2.0,2.9532401454148927,2.9532052780413554,2.9532052519041208,1.2319769818807187e-06,1.2351839854946754e-06,6.656761253131137e-05,2,NOT_PERFORMED
1120.0,2.0,2.9565144421313616,2.9564797294903307,2.9564797030680983,1.2279994683653161e-06,1.2311291538773247e-06,6.635938561345429e-05,2,NOT_PERFORMED
1122.0,2.0,2.959784161116884,2.9597496021704033,2.9597495754647007,1.2240222495741814e-06,1.2270744604223857e-06,6.615144966657902e-05,2,NOT_PERFORMED
1124.0,2.0,2.9630492918095297,2.963014885529194,2.963014858541525,1.2200453594865358e-06,1.2230199586161472e-06,6.594380536383927e-05,2,NOT_PERFORMED
1126.0,2.0,2.9663098236175305,2.966275568980785,2.9662755417126476,1.2160684876374573e-06,1.2189656246913599e-06,6.573645338143338e-05,2,NOT_PERFORMED
1128.0,2.0,2.969565745930332,2.969531641921749,2.96953161437463,1.212091679546103e-06,1.21491123417549e-06,6.552939439581736e-05,2,NOT_PERFORMED
1130.0,2.0,2.972817048163002,2.9727830937794084,2.97278306595482,1.208115139800855e-06,1.2108570484811547e-06,6.532262908276019e-05,2,NOT_PERFORMED
1132.0,2.0,2.976063719689154,2.9760299139315793,2.9760298858310033,1.204138783334716e-06,1.2068026314707652e-06,6.511615811887646e-05,2,NOT_PERFORMED
1134.0,2.0,2.9793057498657873,2.9792720917422835,2.9792720633671954,1.2001623943001492e-06,1.2027480500237918e-06,6.490998218393654e-05,2,NOT_PERFORMED
1136.0,2.0,2.982543128091595,2.98250961662402,2.9825095879759096,1.1961863802555304e-06,1.1986935810652562e-06,6.470410195388436e-05,2,NOT_PERFORMED
1138.0,2.0,2.9857758437273003,2.985742477941774,2.9857424490221196,1.192210517348569e-06,1.1946389745533788e-06,6.449851810701852e-05,2,NOT_PERFORMED
1140.0,2.0,2.9890038861014774,2.988970665028994,2.9889706358392614,1.1882343077823467e-06,1.1905843480983925e-06,6.42932313245908e-05,2,NOT_PERFORMED
1142.0,2.0,2.992227244545772,2.992194167226236,2.9921941377678856,1.1842579749977132e-06,1.1865295946974325e-06,6.408824228668011e-05,2,NOT_PERFORMED
1144.0,2.0,2.9954459083687976,2.9954129738478383,2.995412944122333,1.1802814403441685e-06,1.1824745235443016e-06,6.388355167415109e-05,2,NOT_PERFORMED
1146.0,2.0,2.998659866887343,2.998627074219875,2.9986270442286624,1.1763044082459533e-06,1.1784196234478908e-06,6.367916016995991e-05,2,NOT_PERFORMED
1148.0,2.0,3.0018686116492956,3.001835963041471,3.0018359328024578,1.1723331404545182e-06,1.174371259496465e-06,6.347510121949555e-05,2,NOT_PERFORMED
1150.0,2.0,3.0050717775992677,3.0050392742063754,3.005039243733069,1.168369150751668e-06,1.1703302929873584e-06,6.32713976980464e-05,2,NOT_PERFORMED
1152.0,2.0,3.0082693573758243,3.00823699827369,3.008236967567892,1.1644094048475094e-06,1.1662942678501248e-06,6.306804930185025e-05,2,NOT_PERFORMED
1154.0,2.0,3.011461343427569,3.011429127664819,3.011429096728185,1.1604532010382415e-06,1.1622616987721434e-06,6.286505651700558e-05,2,NOT_PERFORMED
1156.0,2.0,3.014647728098202,3.014615654716994,3.0146156235511157,1.1564997422520617e-06,1.1582320362215685e-06,6.266241983151424e-05,2,NOT_PERFORMED
1158.0,2.0,3.0178285036864776,3.017796571729387,3.017796540335833,1.1525493118718133e-06,1.1542047853174747e-06,6.246013973843711e-05,2,NOT_PERFORMED
1160.0,2.0,3.0210036625149828,3.0209718710327973,3.020971839413116,1.1486025053840477e-06,1.1501811225770706e-06,6.225821672697432e-05,2,NOT_PERFORMED
1162.0,2.0,3.024173196789136,3.0241415448247686,3.024141512980447,1.144660261528253e-06,1.1461621636276237e-06,6.205665129527431e-05,2,NOT_PERFORMED
1164.0,2.0,3.0273370992035824,3.027305585860534,3.027305553793257,1.1407238052084288e-06,1.1421492584335504e-06,6.185544390859417e-05,2,NOT_PERFORMED
1166.0,2.0,3.0304953628025624,3.03046398722872,3.030463954940288,1.136793673067342e-06,1.138143062671612e-06,6.165459501270179e-05,2,NOT_PERFORMED
1168.0,2.0,3.0336479806577503,3.033616742008663,3.033616709500872,1.1328698587655383e-06,1.134143568993852e-06,6.145410504787993e-05,2,NOT_PERFORMED
