temperature_K,value_W/(m-K)
29.2648324791,3904.51929694
29.7625748404,3781.74840206
30.2687829073,3660.33535519
30.7836006664,3540.4602251
31.3071745531,3422.29416186
31.8396534934,3305.99881046
32.3811889463,3191.72577822
32.9319349469,3079.61616074
33.4920481501,2969.80013115
34.0616878752,2862.39659685
34.6410161514,2757.51292731
35.2301977634,2655.24475608
35.8294002989,2555.67585932
36.4387941958,2458.87811238
37.058552791,2364.91152491
37.6888523693,2273.82435437
38.329872214,2185.65329622
38.9817946576,2100.42374883
39.6448051339,2018.1501493
40.3190922303,1938.83637606
41.0048477419,1862.47621286
41.7022667261,1789.05386808
42.4115475574,1718.54454244
43.1328919848,1650.91503792
43.8665051882,1586.12439977
44.6125958378,1524.12458382
45.3713761523,1464.86114071
46.1430619604,1408.27390902
46.9278727613,1354.29770935
47.7260317876,1302.86303187
48.5377660688,1253.8967103
49.3633064955,1207.32257594
50.2028878856,1163.06208605
51.0567490508,1121.03492167
51.9251328643,1081.15955078
52.8082863305,1043.35375357
53.7064606546,1007.53510734
54.6199113145,973.62142952
55.5488981334,941.531177817
56.4936853534,911.18380748
57.4545417111,882.5000861
58.4317405137,855.40236705
59.4255597168,829.81482307
60.4362820039,805.663641954
61.4641948659,782.877186569
62.5095906838,761.386121693
63.5727668113,741.123510288
64.6540256597,722.024881951
65.7536747836,704.028276262
66.8720269687,687.074263785
68.0094003204,671.105947341
69.1661183549,656.068946123
70.3425100904,641.911365058
71.5389101413,628.583751678
72.7556588133,616.039042581
73.9931022,604.232501415
75.2515922813,593.121650089
76.5314870238,582.666194793
77.8331504824,572.827948189
79.1569529041,563.570748989
80.5032708329,554.860379965
81.8724872171,546.664485318
83.2649915186,538.95248814
84.6811798231,531.695508648
86.1214549529,524.866283697
87.5862265819,518.439088013
89.0759113517,512.389657492
90.59093299,506.695114825
92.1317224316,501.333897647
93.6987179407,496.285689353
95.2923652356,491.531352667
96.9131176153,487.052866014
98.5614360888,482.83326271
100.237789506,478.856572953
101.942654691,475.107768577
103.676516578,471.572710513
105.439868348,468.23809889
107.233211573,465.091425685
109.057056352,462.120929843
110.911921463,459.315554766
112.798334506,456.66490808
114.716832054,454.159223565
116.667959808,451.789325167
118.652272748,449.546592986
120.670335297,447.42293113
122.722721473,445.410737367
124.81001506,443.502874456
126.932809771,441.692643082
129.091709416,439.973756315
131.287328076,438.340315495
133.520290275,436.786787481
135.791231159,435.307983181
138.100796679,433.899037296
140.44964377,432.555389206
142.838440541,431.272764948
145.267866464,430.047160208
147.73861257,428.874824284
150.251381639,427.752244959
152.806888407,426.676134239
155.405859767,425.643414902
158.049034972,424.651207817
160.737165851,423.696819993
163.47101702,422.777733306
166.251366098,421.891593879
169.079003932,421.036202075
171.954734819,420.209503066
174.879376735,419.409577945
177.85376157,418.634635357
180.87873536,417.883003618
183.955158535,417.15312329
187.083906155,416.443540191
190.265868166,415.752898816
193.501949649,415.079936145
196.793071079,414.423475816
200.140168588,413.782422641
203.544194228,413.15575745
207.006116244,412.542532242
210.52691935,411.941865622
214.107605008,411.352938517
217.749191713,410.774990146
221.452715282,410.207314233
225.219229152,409.649255453
229.049804673,409.100206089
232.945531419,408.559602896
236.907517497,408.026924158
240.936889859,407.501686923
245.034794624,406.98344441
249.202397406,406.471783576
253.440883644,405.966322832
257.751458938,405.46670991
262.135349394,404.97261985
266.593801971,404.483753126
271.128084837,403.999833882
275.739487729,403.520608286
280.429322322,403.04584298
285.198922598,402.575323639
290.049645228,402.108853619
294.982869957,401.646252684
300,401.187355828
